ID, Name, Org Name, Total Networks Searched, Time Frame, Reason, Case #, Search Time, Search Type,Search Date,Search Time, , 
2e26f739-ab00-47ed-85c8-111de90221a8,Christopher Todd,South Portland ME PD,2.0,"07/11/2025, 02:30:00 PM UTC
07/12/2025, 12:30:00 AM UTC",Criminal mischief / tire deflate victim,,"07/15/2025, 04:19:05 PM UTC",lookup,2025-07-15 00:00:00,04:19:05,PM,UTC
4e1c11cc-6a37-4ba7-8a93-40e9bfc7bbd3,Frank Stepnick,South Portland ME PD,126.0,"07/14/2025, 01:30:31 PM UTC
07/15/2025, 01:30:31 PM UTC",Attempt to locate,,"07/15/2025, 01:02:34 PM UTC",lookup,2025-07-15 00:00:00,01:02:34,PM,UTC
b24b7145-77a8-48be-b91a-c8866016ee13,Frank Stepnick,South Portland ME PD,126.0,"07/08/2025, 01:30:12 PM UTC
07/15/2025, 01:30:12 PM UTC",Attempt to locate,,"07/15/2025, 01:03:33 PM UTC",lookup,2025-07-15 00:00:00,01:03:33,PM,UTC
d23d2712-5b21-4302-be19-5c1a57aa61b8,Jonathan Stearns,South Portland ME PD,2.0,"06/15/2025, 04:00:00 AM UTC
07/15/2025, 06:17:59 PM UTC",Stolen car,,"07/15/2025, 06:18:51 PM UTC",lookup - Mobile,2025-07-15 00:00:00,06:18:51,PM,UTC
3628b787-9094-48b3-a663-fbebd3bf5e65,Jonathan Stearns,South Portland ME PD,2.0,"06/15/2025, 04:00:00 AM UTC
07/15/2025, 06:17:59 PM UTC",Stolen car,,"07/15/2025, 06:19:24 PM UTC",lookup - Mobile,2025-07-15 00:00:00,06:19:24,PM,UTC
4d344590-d450-4a86-91e6-f9f8b0f22a30,Christopher Todd,South Portland ME PD,5690.0,"07/02/2025, 01:00:00 AM UTC
07/15/2025, 06:21:00 PM UTC",Stolen vehicle,25-017440,"07/15/2025, 06:21:51 PM UTC",lookup,2025-07-15 00:00:00,06:21:51,PM,UTC
170b0490-28d1-4125-a5a2-f288601a6085,Frank Stepnick,South Portland ME PD,5681.0,"06/14/2025, 01:30:06 PM UTC
07/14/2025, 01:30:06 PM UTC",Attempt to locate,,"07/14/2025, 01:26:18 PM UTC",lookup,2025-07-14 00:00:00,01:26:18,PM,UTC
fd9484d8-070f-414e-ab11-bfc9960f15b9,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 04:00:00 PM UTC
07/14/2025, 06:00:00 PM UTC",OEV stalking,,"07/14/2025, 05:46:31 PM UTC",lookup,2025-07-14 00:00:00,05:46:31,PM,UTC
49c71bfd-c11c-4aeb-a9f6-fc26a739d2ee,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 04:00:00 PM UTC
07/14/2025, 06:00:00 PM UTC",OEV stalking,,"07/14/2025, 05:46:32 PM UTC",lookup,2025-07-14 00:00:00,05:46:32,PM,UTC
ba110867-45a3-4093-bd7c-b1e4b99f68aa,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 04:00:00 PM UTC
07/14/2025, 06:00:00 PM UTC",OEV stalking,,"07/14/2025, 05:48:32 PM UTC",lookup,2025-07-14 00:00:00,05:48:32,PM,UTC
2c3b0981-690c-4ade-b2d8-ef9186d651c7,Frank Stepnick,South Portland ME PD,2.0,"07/07/2025, 09:03:27 PM UTC
07/14/2025, 09:03:27 PM UTC",Attempt to locate,,"07/14/2025, 09:03:28 PM UTC",lookup - Mobile,2025-07-14 00:00:00,09:03:28,PM,UTC
f1e1acc2-fd50-4f82-a2fc-149b9d7c2760,Frank Stepnick,South Portland ME PD,2.0,"07/01/2025, 04:00:00 AM UTC
07/14/2025, 09:02:59 PM UTC",Attempt to locate,,"07/14/2025, 09:03:50 PM UTC",lookup - Mobile,2025-07-14 00:00:00,09:03:50,PM,UTC
2313f038-a3c2-4dc8-8282-e26dd38e28fd,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:24:53 PM UTC
07/14/2025, 01:24:53 PM UTC",Attempt to locate,,"07/14/2025, 01:24:57 PM UTC",lookup,2025-07-14 00:00:00,01:24:57,PM,UTC
52e4bb3e-ec56-4d8d-9849-b44a7444f47d,Christopher Todd,South Portland ME PD,5681.0,"07/06/2025, 08:00:00 PM UTC
07/11/2025, 07:00:00 AM UTC",System test,,"07/14/2025, 01:13:08 PM UTC",lookup,2025-07-14 00:00:00,01:13:08,PM,UTC
d2643bc8-868f-40fd-b4c3-df9587e24f47,Frank Stepnick,South Portland ME PD,126.0,"07/13/2025, 01:30:15 PM UTC
07/14/2025, 01:30:15 PM UTC",Attempt to locate,,"07/14/2025, 01:21:20 PM UTC",lookup,2025-07-14 00:00:00,01:21:20,PM,UTC
b2b4c2c0-d2d0-4a37-a388-045bd7846cd0,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:30:34 PM UTC
07/14/2025, 01:30:34 PM UTC",Attempt to locate,,"07/14/2025, 01:21:41 PM UTC",lookup,2025-07-14 00:00:00,01:21:41,PM,UTC
d1498de4-e01a-4d56-b5fe-d25a9338405c,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:30:06 PM UTC
07/14/2025, 01:30:06 PM UTC",Attempt to locate,,"07/14/2025, 01:22:11 PM UTC",lookup,2025-07-14 00:00:00,01:22:11,PM,UTC
21a35435-a9e0-4110-906c-ae55dc52afcf,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:22:37 PM UTC
07/14/2025, 01:22:37 PM UTC",Attempt to locate,,"07/14/2025, 01:22:43 PM UTC",lookup,2025-07-14 00:00:00,01:22:43,PM,UTC
c3e15ed0-8d54-4731-a022-55919843af2d,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:23:16 PM UTC
07/14/2025, 01:23:16 PM UTC",Attempt to locate,,"07/14/2025, 01:23:27 PM UTC",lookup,2025-07-14 00:00:00,01:23:27,PM,UTC
4816b0c1-4172-4cfd-9269-712532585ace,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:23:16 PM UTC
07/14/2025, 01:23:16 PM UTC",Attempt to locate,,"07/14/2025, 01:23:39 PM UTC",lookup,2025-07-14 00:00:00,01:23:39,PM,UTC
45b52018-8f8a-4372-b670-a0516fa41dbd,Frank Stepnick,South Portland ME PD,126.0,"06/14/2025, 01:24:28 PM UTC
07/14/2025, 01:24:28 PM UTC",Attempt to locate,,"07/14/2025, 01:24:35 PM UTC",lookup,2025-07-14 00:00:00,01:24:35,PM,UTC
abd2a1c7-6bb7-4fc7-951e-95399d490b35,Jeff Levesque,South Portland ME PD,2.0,"07/06/2025, 11:48:04 PM UTC
07/13/2025, 11:48:04 PM UTC",Buxton bolo,,"07/13/2025, 11:48:05 PM UTC",lookup - Mobile,2025-07-13 00:00:00,11:48:05,PM,UTC
ad0a048e-905f-4e47-8f4a-bd72c3905c25,Frank Stepnick,South Portland ME PD,2.0,"07/12/2025, 11:51:07 PM UTC
07/13/2025, 11:51:07 PM UTC",Attempt to locate,,"07/13/2025, 11:51:07 PM UTC",lookup - Mobile,2025-07-13 00:00:00,11:51:07,PM,UTC
fe810e82-fd2d-4917-b9b7-e4fcb86f8383,Frank Stepnick,South Portland ME PD,2.0,"07/12/2025, 11:51:21 PM UTC
07/13/2025, 11:51:21 PM UTC",Attempt to locate,,"07/13/2025, 11:51:21 PM UTC",lookup - Mobile,2025-07-13 00:00:00,11:51:21,PM,UTC
8a1e9df1-a24a-4f5a-9406-cfeb250397bf,Frank Stepnick,South Portland ME PD,2.0,"07/12/2025, 11:53:06 PM UTC
07/13/2025, 11:53:06 PM UTC",Attempt to locate,,"07/13/2025, 11:53:06 PM UTC",lookup - Mobile,2025-07-13 00:00:00,11:53:06,PM,UTC
7c3e8944-ad39-45ac-bfc9-656d27887720,Frank Stepnick,South Portland ME PD,2.0,"07/06/2025, 11:53:13 PM UTC
07/13/2025, 11:53:13 PM UTC",Attempt to locate,,"07/13/2025, 11:53:14 PM UTC",lookup - Mobile,2025-07-13 00:00:00,11:53:14,PM,UTC
3644f095-7668-4a93-94f0-087ca1ce77e7,Frank Stepnick,South Portland ME PD,126.0,"07/04/2025, 01:00:38 PM UTC
07/11/2025, 01:00:38 PM UTC",Attempt to locate,,"07/11/2025, 12:33:43 PM UTC",lookup,2025-07-11 00:00:00,12:33:43,PM,UTC
9f03adac-29a8-4be4-a255-b2e87a11ba04,Frank Stepnick,South Portland ME PD,126.0,"07/10/2025, 06:00:24 PM UTC
07/11/2025, 06:00:24 PM UTC",Attempt to locate,,"07/11/2025, 05:46:28 PM UTC",lookup,2025-07-11 00:00:00,05:46:28,PM,UTC
9d9b17ec-8ec3-46c2-8c95-666903c3df2b,Frank Stepnick,South Portland ME PD,126.0,"06/27/2025, 06:00:45 PM UTC
07/11/2025, 06:00:45 PM UTC",Attempt to locate,,"07/11/2025, 05:46:51 PM UTC",lookup,2025-07-11 00:00:00,05:46:51,PM,UTC
61647c65-24b7-436f-84b4-824a9f785fa4,Frank Stepnick,South Portland ME PD,126.0,"06/11/2025, 06:00:12 PM UTC
07/11/2025, 06:00:12 PM UTC",Attempt to locate,,"07/11/2025, 05:47:17 PM UTC",lookup,2025-07-11 00:00:00,05:47:17,PM,UTC
2f34d633-8a50-4dbf-b5d0-c796512364ef,Frank Stepnick,South Portland ME PD,126.0,"06/11/2025, 05:47:40 PM UTC
07/11/2025, 05:47:40 PM UTC",Attempt to locate,,"07/11/2025, 05:47:53 PM UTC",lookup,2025-07-11 00:00:00,05:47:53,PM,UTC
90a5a664-c5e3-4a60-9ab1-c64bd7e84b4d,Frank Stepnick,South Portland ME PD,126.0,"07/10/2025, 06:00:23 PM UTC
07/11/2025, 06:00:23 PM UTC",Attempt to locate,,"07/11/2025, 05:53:28 PM UTC",lookup,2025-07-11 00:00:00,05:53:28,PM,UTC
d381285c-f1fe-4a06-a4f2-894d948e0a2f,Frank Stepnick,South Portland ME PD,2.0,"07/08/2025, 07:00:42 PM UTC
07/10/2025, 07:00:42 PM UTC",Attempt to locate,,"07/10/2025, 06:34:01 PM UTC",search,2025-07-10 00:00:00,06:34:01,PM,UTC
afe9a25d-bf65-44e8-a4c8-d066199607b7,Frank Stepnick,South Portland ME PD,122.0,"07/03/2025, 06:35:48 PM UTC
07/10/2025, 06:35:48 PM UTC",Attempt to locate,,"07/10/2025, 06:35:49 PM UTC",search,2025-07-10 00:00:00,06:35:49,PM,UTC
1a4b0ad3-4064-4d63-997f-1d18da87328e,Jeff Levesque,South Portland ME PD,2.0,"07/09/2025, 08:31:54 PM UTC
07/10/2025, 08:31:54 PM UTC",South Portland stock,,"07/10/2025, 08:31:58 PM UTC",search - Mobile,2025-07-10 00:00:00,08:31:58,PM,UTC
e6631c31-2923-402c-8e87-9970eaa1f973,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 04:00:00 AM UTC
07/10/2025, 08:31:59 PM UTC",South Portland stock,,"07/10/2025, 08:32:22 PM UTC",lookup - Mobile,2025-07-10 00:00:00,08:32:22,PM,UTC
70ffb929-2a1a-4b13-917b-9175f61f275b,Frank Stepnick,South Portland ME PD,2.0,"07/03/2025, 12:00:27 PM UTC
07/10/2025, 12:00:27 PM UTC",Attempt to locate,,"07/10/2025, 11:56:34 AM UTC",search,2025-07-10 00:00:00,11:56:34,AM,UTC
549c1cde-cf90-4560-82c3-58a2ed72be6d,Frank Stepnick,South Portland ME PD,127.0,"07/03/2025, 12:30:32 PM UTC
07/10/2025, 12:30:32 PM UTC",Attempt to locate,,"07/10/2025, 12:11:34 PM UTC",search,2025-07-10 00:00:00,12:11:34,PM,UTC
ea6beae6-1302-4db7-ab46-18caf8e82bc9,Frank Stepnick,South Portland ME PD,127.0,"07/03/2025, 12:30:55 PM UTC
07/10/2025, 12:30:55 PM UTC",Attempt to locate,,"07/10/2025, 12:17:06 PM UTC",search,2025-07-10 00:00:00,12:17:06,PM,UTC
6ca79d4e-bb70-4ed4-885a-343ae85123dc,Jeff Levesque,South Portland ME PD,2.0,"07/03/2025, 05:23:11 PM UTC
07/10/2025, 05:23:11 PM UTC",Abandoned car,,"07/10/2025, 05:23:13 PM UTC",search - Mobile,2025-07-10 00:00:00,05:23:13,PM,UTC
51534def-1554-4599-998b-f73248761bb6,Jeff Levesque,South Portland ME PD,2.0,"07/03/2025, 05:32:39 PM UTC
07/10/2025, 05:32:39 PM UTC",Abandoned car,,"07/10/2025, 05:32:41 PM UTC",search - Mobile,2025-07-10 00:00:00,05:32:41,PM,UTC
b00ead4e-8bce-430e-89dd-d8f37c884580,Frank Stepnick,South Portland ME PD,127.0,"06/10/2025, 02:44:51 PM UTC
07/10/2025, 02:44:51 PM UTC",Attempt to locate,,"07/10/2025, 02:44:58 PM UTC",search,2025-07-10 00:00:00,02:44:58,PM,UTC
386e34e7-f582-469f-9d49-848cab0d606c,Frank Stepnick,South Portland ME PD,127.0,"06/10/2025, 02:49:54 PM UTC
07/10/2025, 02:49:54 PM UTC",Attempt to locate,,"07/10/2025, 02:49:56 PM UTC",search,2025-07-10 00:00:00,02:49:56,PM,UTC
fe56eb99-fb9f-49b0-9d39-6638efae6a30,Jeff Levesque,South Portland ME PD,2.0,"07/03/2025, 12:37:02 AM UTC
07/10/2025, 12:37:02 AM UTC",Msp bolo,,"07/10/2025, 12:37:03 AM UTC",search - Mobile,2025-07-10 00:00:00,12:37:03,AM,UTC
3c024eec-715e-4931-8bd3-04f35d48b8ba,Frank Stepnick,South Portland ME PD,127.0,"06/09/2025, 06:00:20 PM UTC
07/09/2025, 06:00:20 PM UTC",Attempt to locate,,"07/09/2025, 05:44:36 PM UTC",search,2025-07-09 00:00:00,05:44:36,PM,UTC
1aea0214-53d5-4b91-86c7-ce6fa13cb66b,Jeff Levesque,South Portland ME PD,2.0,"07/02/2025, 05:25:10 PM UTC
07/09/2025, 05:25:10 PM UTC",On stolen plate,,"07/09/2025, 05:25:11 PM UTC",search - Mobile,2025-07-09 00:00:00,05:25:11,PM,UTC
eaaa7bf5-0e89-4dbe-8f21-89f461e68503,Jeff Levesque,South Portland ME PD,2.0,"07/02/2025, 11:25:26 AM UTC
07/09/2025, 11:25:26 AM UTC",Cape stolen,,"07/09/2025, 11:25:28 AM UTC",search - Mobile,2025-07-09 00:00:00,11:25:28,AM,UTC
26267d60-fbb6-423a-8753-e51106b9f80c,Frank Stepnick,South Portland ME PD,127.0,"07/02/2025, 12:00:58 PM UTC
07/09/2025, 12:00:58 PM UTC",Attempt to locate,,"07/09/2025, 11:35:09 AM UTC",search,2025-07-09 00:00:00,11:35:09,AM,UTC
46338703-28e8-4f7d-ae35-f5ac2ffcac09,Frank Stepnick,South Portland ME PD,127.0,"06/09/2025, 11:36:18 AM UTC
07/09/2025, 11:36:18 AM UTC",Attempt to locate,,"07/09/2025, 11:36:24 AM UTC",search,2025-07-09 00:00:00,11:36:24,AM,UTC
3774b472-6747-4c6f-8889-8fa55acd86fc,Frank Stepnick,South Portland ME PD,127.0,"06/09/2025, 12:00:36 PM UTC
07/09/2025, 12:00:36 PM UTC",Attempt to locate,,"07/09/2025, 11:37:45 AM UTC",search,2025-07-09 00:00:00,11:37:45,AM,UTC
fdcacc90-0c7d-44bc-8fd7-4845de4d9959,Frank Stepnick,South Portland ME PD,127.0,"06/09/2025, 11:38:31 AM UTC
07/09/2025, 11:38:31 AM UTC",Attempt to locate,,"07/09/2025, 11:38:48 AM UTC",search,2025-07-09 00:00:00,11:38:48,AM,UTC
1aafe865-052f-4b14-bc2f-65a45cbb2df3,Frank Stepnick,South Portland ME PD,127.0,"06/09/2025, 11:43:38 AM UTC
07/09/2025, 11:43:38 AM UTC",Attempt to locate,,"07/09/2025, 11:43:44 AM UTC",search,2025-07-09 00:00:00,11:43:44,AM,UTC
fa8ed580-f1ff-4457-bf00-b9eb5035b3fd,Frank Stepnick,South Portland ME PD,2.0,"06/25/2025, 12:00:07 PM UTC
07/09/2025, 12:00:07 PM UTC",Attempt to locate,,"07/09/2025, 11:56:16 AM UTC",search,2025-07-09 00:00:00,11:56:16,AM,UTC
583f5617-8fe4-4051-b034-76a21eda1a13,Frank Stepnick,South Portland ME PD,5670.0,"06/09/2025, 11:57:18 AM UTC
07/09/2025, 11:57:18 AM UTC",Attempt to locate,,"07/09/2025, 11:58:41 AM UTC",search,2025-07-09 00:00:00,11:58:41,AM,UTC
af0d6973-1362-4a9c-996e-ff3620cf6c94,Frank Stepnick,South Portland ME PD,5670.0,"06/09/2025, 11:59:37 AM UTC
07/09/2025, 11:59:37 AM UTC",Attempt to locate,,"07/09/2025, 11:59:50 AM UTC",search,2025-07-09 00:00:00,11:59:50,AM,UTC
0daa85e3-eafe-4786-b1f8-c1920fcfebdf,Frank Stepnick,South Portland ME PD,5666.0,"06/08/2025, 10:49:28 AM UTC
07/08/2025, 10:49:28 AM UTC",Missing person,,"07/08/2025, 10:49:48 AM UTC",search,2025-07-08 00:00:00,10:49:48,AM,UTC
507b62ad-e154-4477-84fe-955399d65765,Frank Stepnick,South Portland ME PD,5666.0,"06/08/2025, 10:49:28 AM UTC
07/08/2025, 10:49:28 AM UTC",Missing person,,"07/08/2025, 10:49:49 AM UTC",search,2025-07-08 00:00:00,10:49:49,AM,UTC
b8d47d51-abb4-4c5c-bfb8-fda5a8c8fe01,Frank Stepnick,South Portland ME PD,5666.0,"06/08/2025, 10:50:14 AM UTC
07/08/2025, 10:50:14 AM UTC",Missing person,,"07/08/2025, 10:50:28 AM UTC",search,2025-07-08 00:00:00,10:50:28,AM,UTC
96941a43-680d-4c52-be6a-ab7bc74f5899,Jeff Levesque,South Portland ME PD,2.0,"07/07/2025, 10:48:50 PM UTC
07/08/2025, 10:48:50 PM UTC",Portland bolo,,"07/08/2025, 10:48:51 PM UTC",search - Mobile,2025-07-08 00:00:00,10:48:51,PM,UTC
d9e3cc63-3d88-4dc8-bd70-3f73a055f6da,Jeff Levesque,South Portland ME PD,2.0,"07/01/2025, 10:48:55 PM UTC
07/08/2025, 10:48:55 PM UTC",Portland bolo,,"07/08/2025, 10:48:55 PM UTC",search - Mobile,2025-07-08 00:00:00,10:48:55,PM,UTC
1b687a69-92c8-46e4-9ddb-dbde42bcc0f2,Jeff Levesque,South Portland ME PD,2.0,"07/01/2025, 10:48:58 PM UTC
07/08/2025, 10:48:58 PM UTC",Portland bolo,,"07/08/2025, 10:48:59 PM UTC",search - Mobile,2025-07-08 00:00:00,10:48:59,PM,UTC
df5eaf91-9c88-4d98-929c-3a15b4451145,Frank Stepnick,South Portland ME PD,127.0,"06/08/2025, 05:41:18 PM UTC
07/08/2025, 05:41:18 PM UTC",Attempt to locate,,"07/08/2025, 05:41:25 PM UTC",search,2025-07-08 00:00:00,05:41:25,PM,UTC
c8aa401d-e07e-48d1-9810-9e135c21714f,Frank Stepnick,South Portland ME PD,2.0,"07/04/2025, 07:49:43 PM UTC
07/05/2025, 07:49:43 PM UTC",Attempt to locate,,"07/05/2025, 07:49:44 PM UTC",search - Mobile,2025-07-05 00:00:00,07:49:44,PM,UTC
54fee651-8de1-4d7d-8bf7-95a73482bca0,Frank Stepnick,South Portland ME PD,2.0,"07/04/2025, 07:50:46 PM UTC
07/05/2025, 07:50:46 PM UTC",Attempt to locate,,"07/05/2025, 07:50:48 PM UTC",search - Mobile,2025-07-05 00:00:00,07:50:48,PM,UTC
aa5eb66b-17ed-4c98-bb08-c30c8717bc4a,Jeff Levesque,South Portland ME PD,2.0,"06/28/2025, 11:05:00 PM UTC
07/05/2025, 11:05:00 PM UTC",Msp bolo,,"07/05/2025, 11:05:01 PM UTC",search - Mobile,2025-07-05 00:00:00,11:05:01,PM,UTC
39d08848-a975-4c3d-8b6f-9cf14f4d9abf,Jeff Levesque,South Portland ME PD,2.0,"06/28/2025, 07:04:58 PM UTC
07/05/2025, 07:04:58 PM UTC",Portland file 1,,"07/05/2025, 07:05:00 PM UTC",search - Mobile,2025-07-05 00:00:00,07:05:00,PM,UTC
35577843-f1f5-45b8-a222-667e0e6dccba,Frank Stepnick,South Portland ME PD,2.0,"07/03/2025, 11:09:41 PM UTC
07/04/2025, 11:09:41 PM UTC",Attempt to locate,,"07/04/2025, 11:09:42 PM UTC",search - Mobile,2025-07-04 00:00:00,11:09:42,PM,UTC
bac50c89-9d55-43d5-be4d-8e495857d9fa,Christopher Todd,South Portland ME PD,2.0,"07/03/2025, 03:00:30 PM UTC
07/03/2025, 05:00:30 PM UTC",File 1,,"07/03/2025, 05:00:07 PM UTC",search,2025-07-03 00:00:00,05:00:07,PM,UTC
b7cfa440-ab8d-4528-813a-69536804e350,Frank Stepnick,South Portland ME PD,127.0,"06/03/2025, 11:37:55 AM UTC
07/03/2025, 11:37:55 AM UTC",Attempt to locate,,"07/03/2025, 11:37:58 AM UTC",search,2025-07-03 00:00:00,11:37:58,AM,UTC
94b7f0cd-ab3f-47ce-8fe3-f29b7c2b36d6,Frank Stepnick,South Portland ME PD,127.0,"06/03/2025, 11:37:55 AM UTC
07/03/2025, 11:37:55 AM UTC",Attempt to locate,,"07/03/2025, 11:37:58 AM UTC",search,2025-07-03 00:00:00,11:37:58,AM,UTC
ab36f9f6-4b90-4bd6-a4e5-6e5a83e698c8,Frank Stepnick,South Portland ME PD,2.0,"07/02/2025, 11:30:36 PM UTC
07/03/2025, 11:30:36 PM UTC",Attempt to locate,,"07/03/2025, 11:30:36 PM UTC",search - Mobile,2025-07-03 00:00:00,11:30:36,PM,UTC
fffcb358-4944-4173-ab30-08ed8ff4db61,Frank Stepnick,South Portland ME PD,123.0,"07/02/2025, 11:30:39 PM UTC
07/03/2025, 11:30:39 PM UTC",Attempt to locate,,"07/03/2025, 11:30:39 PM UTC",search - Mobile,2025-07-03 00:00:00,11:30:39,PM,UTC
9cb00640-dcef-498e-8c4a-5577d8bb2575,Frank Stepnick,South Portland ME PD,2.0,"06/26/2025, 11:30:47 PM UTC
07/03/2025, 11:30:47 PM UTC",Attempt to locate,,"07/03/2025, 11:30:50 PM UTC",search - Mobile,2025-07-03 00:00:00,11:30:50,PM,UTC
6dd80570-73e4-4922-b882-0084a79e45f4,Frank Stepnick,South Portland ME PD,2.0,"06/26/2025, 11:31:19 PM UTC
07/03/2025, 11:31:19 PM UTC",Attempt to locate,,"07/03/2025, 11:31:19 PM UTC",search - Mobile,2025-07-03 00:00:00,11:31:19,PM,UTC
92011249-c6df-43b6-a59f-b349474f81fe,Frank Stepnick,South Portland ME PD,123.0,"06/26/2025, 11:31:22 PM UTC
07/03/2025, 11:31:22 PM UTC",Attempt to locate,,"07/03/2025, 11:31:22 PM UTC",search - Mobile,2025-07-03 00:00:00,11:31:22,PM,UTC
e59ca29b-70ab-42fb-9c78-11e1905ea1df,Frank Stepnick,South Portland ME PD,2.0,"06/26/2025, 11:31:32 PM UTC
07/03/2025, 11:31:32 PM UTC",Attempt to locate,,"07/03/2025, 11:31:32 PM UTC",search - Mobile,2025-07-03 00:00:00,11:31:32,PM,UTC
8f6aad5a-c633-430d-b265-60d24ea1acda,Frank Stepnick,South Portland ME PD,127.0,"07/02/2025, 03:00:55 PM UTC
07/03/2025, 03:00:55 PM UTC",Attempt to locate,,"07/03/2025, 02:51:02 PM UTC",search,2025-07-03 00:00:00,02:51:02,PM,UTC
9246e7cb-2cad-40fc-af81-de8027c7bc11,Frank Stepnick,South Portland ME PD,127.0,"07/02/2025, 03:00:55 PM UTC
07/03/2025, 03:00:55 PM UTC",Attempt to locate,,"07/03/2025, 02:51:02 PM UTC",search,2025-07-03 00:00:00,02:51:02,PM,UTC
fb28d930-1ccc-455f-8e7e-bf2755f540e8,Frank Stepnick,South Portland ME PD,127.0,"06/03/2025, 03:00:23 PM UTC
07/03/2025, 03:00:23 PM UTC",Attempt to locate,,"07/03/2025, 02:51:29 PM UTC",search,2025-07-03 00:00:00,02:51:29,PM,UTC
e3163e4a-24d5-4062-9e21-e6c2149066c5,Frank Stepnick,South Portland ME PD,127.0,"06/03/2025, 03:00:23 PM UTC
07/03/2025, 03:00:23 PM UTC",Attempt to locate,,"07/03/2025, 02:51:29 PM UTC",search,2025-07-03 00:00:00,02:51:29,PM,UTC
abb49602-c433-475d-bd37-50b322aa625f,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 03:03:46 PM UTC
07/03/2025, 03:03:46 PM UTC",Portland file 1,,"07/03/2025, 03:03:46 PM UTC",search - Mobile,2025-07-03 00:00:00,03:03:46,PM,UTC
04e91f6c-1ef8-47a0-9d7e-823059bdf810,Jeff Levesque,South Portland ME PD,2.0,"06/26/2025, 01:39:50 PM UTC
07/03/2025, 01:39:50 PM UTC",Cape stolen,,"07/03/2025, 01:39:51 PM UTC",search - Mobile,2025-07-03 00:00:00,01:39:51,PM,UTC
85c9a690-a995-49ef-a140-1d086f2e980e,Frank Stepnick,South Portland ME PD,127.0,"06/26/2025, 02:00:45 PM UTC
07/03/2025, 02:00:45 PM UTC",file 1 search Cape Elizabeth,,"07/03/2025, 01:56:49 PM UTC",search,2025-07-03 00:00:00,01:56:49,PM,UTC
590703df-c1d6-4511-82fa-3774649ba9ca,Frank Stepnick,South Portland ME PD,127.0,"06/26/2025, 02:00:45 PM UTC
07/03/2025, 02:00:45 PM UTC",file 1 search Cape Elizabeth,,"07/03/2025, 01:56:50 PM UTC",search,2025-07-03 00:00:00,01:56:50,PM,UTC
a88de9d3-8bd3-4a44-a316-c40dd94d51ee,Christopher Todd,South Portland ME PD,5681.0,"06/18/2025, 06:00:42 PM UTC
07/02/2025, 06:00:42 PM UTC",robbery suspect search,,"07/02/2025, 05:36:49 PM UTC",search,2025-07-02 00:00:00,05:36:49,PM,UTC
b6f50f0f-406c-4672-8158-128117a8102c,Christopher Todd,South Portland ME PD,5681.0,"06/18/2025, 06:00:42 PM UTC
07/02/2025, 06:00:42 PM UTC",robbery suspect search,,"07/02/2025, 05:36:51 PM UTC",search,2025-07-02 00:00:00,05:36:51,PM,UTC
c5d558a6-d64c-4958-a704-464b344c37e2,Jonathan Stearns,South Portland ME PD,5694.0,"06/02/2025, 03:05:22 PM UTC
07/02/2025, 03:05:22 PM UTC",bank robbery,,"07/02/2025, 03:05:32 PM UTC",search,2025-07-02 00:00:00,03:05:32,PM,UTC
c50640f8-2dfd-4663-ab35-bc595ab5e4c8,Jonathan Stearns,South Portland ME PD,5694.0,"06/02/2025, 03:05:22 PM UTC
07/02/2025, 03:05:22 PM UTC",bank robbery,,"07/02/2025, 03:05:33 PM UTC",search,2025-07-02 00:00:00,03:05:33,PM,UTC
4decbf45-1a3b-41f4-b60d-6628eebfd5b4,Frank Stepnick,South Portland ME PD,2.0,"07/01/2025, 02:00:48 PM UTC
07/02/2025, 02:00:48 PM UTC",Attempt to locate,,"07/02/2025, 01:57:58 PM UTC",search,2025-07-02 00:00:00,01:57:58,PM,UTC
591280b9-3efd-4a96-b16c-7b0f654639c8,Frank Stepnick,South Portland ME PD,123.0,"07/01/2025, 02:00:48 PM UTC
07/02/2025, 02:00:48 PM UTC",Attempt to locate,,"07/02/2025, 01:58:06 PM UTC",search,2025-07-02 00:00:00,01:58:06,PM,UTC
813efcf3-99b0-4cb1-9b1d-6db74d716448,Frank Stepnick,South Portland ME PD,5694.0,"06/02/2025, 01:58:14 PM UTC
07/02/2025, 01:58:14 PM UTC",Attempt to locate,,"07/02/2025, 01:58:24 PM UTC",search,2025-07-02 00:00:00,01:58:24,PM,UTC
b60eb277-0e9b-4437-b418-08ce739dabbe,Frank Stepnick,South Portland ME PD,5694.0,"06/02/2025, 01:58:14 PM UTC
07/02/2025, 01:58:14 PM UTC",Attempt to locate,,"07/02/2025, 01:58:24 PM UTC",search,2025-07-02 00:00:00,01:58:24,PM,UTC
